detector_jitter_ps,frequency_detuning_ghz,gate_label,full_erasure_probability,model,distance,shots,failures_any,failures_a,failures_b,failures_both,logical_error_rate_any,logical_error_rate_a,logical_error_rate_b,logical_error_rate_both,any_ci_low,any_ci_high,failure_phi,seed,channel_name,decoder_channel_name,model_label
60.0,0.6,40_ps,0.741487325626901,full_correlated,5,3000,2263,1550,1502,789,0.7543333333333333,0.5166666666666667,0.5006666666666667,0.263,0.7386101876305189,0.7694059713178651,0.017298517215160895,20269351,idea2_j60_d0.6_40_ps,idea2_j60_d0.6_40_ps__independent,"paired periodic 12-valent six-ring bulk proxy; local XX/ZZ edge semantics exact, cross-component edge pairing approximate"
60.0,0.6,40_ps,0.741487325626901,matched_independent,5,3000,2277,1516,1567,806,0.759,0.5053333333333333,0.5223333333333333,0.26866666666666666,0.7433705613598098,0.7739669950004713,0.018876801788085148,20269352,idea2_j60_d0.6_40_ps__independent,idea2_j60_d0.6_40_ps__independent,"paired periodic 12-valent six-ring bulk proxy; local XX/ZZ edge semantics exact, cross-component edge pairing approximate"
60.0,0.9,no_filter,0.009974999999999956,full_correlated,5,3000,2092,1318,1380,606,0.6973333333333334,0.43933333333333335,0.46,0.202,0.6806499991726513,0.71351194853042,-0.0003773214847697283,20269361,idea2_j60_d0.9_no_filter,idea2_j60_d0.9_no_filter__independent,"paired periodic 12-valent six-ring bulk proxy; local XX/ZZ edge semantics exact, cross-component edge pairing approximate"
60.0,0.9,no_filter,0.009974999999999956,matched_independent,5,3000,2080,1321,1363,604,0.6933333333333334,0.44033333333333335,0.4543333333333333,0.20133333333333334,0.6765944917645867,0.7095776867282872,0.005159164280995828,20269362,idea2_j60_d0.9_no_filter__independent,idea2_j60_d0.9_no_filter__independent,"paired periodic 12-valent six-ring bulk proxy; local XX/ZZ edge semantics exact, cross-component edge pairing approximate"
60.0,0.9,220_ps,0.07606215384331713,full_correlated,5,3000,2216,1494,1472,750,0.7386666666666667,0.498,0.49066666666666664,0.25,0.7226464920814094,0.754076404127035,0.022596117827024354,20269371,idea2_j60_d0.9_220_ps,idea2_j60_d0.9_220_ps__independent,"paired periodic 12-valent six-ring bulk proxy; local XX/ZZ edge semantics exact, cross-component edge pairing approximate"
60.0,0.9,220_ps,0.07606215384331713,matched_independent,5,3000,2258,1454,1528,724,0.7526666666666667,0.4846666666666667,0.5093333333333333,0.24133333333333334,0.7369106469424357,0.7677764415016998,-0.022108470872603675,20269372,idea2_j60_d0.9_220_ps__independent,idea2_j60_d0.9_220_ps__independent,"paired periodic 12-valent six-ring bulk proxy; local XX/ZZ edge semantics exact, cross-component edge pairing approximate"
60.0,0.9,140_ps,0.2508926426825035,full_correlated,5,3000,2276,1512,1492,728,0.7586666666666667,0.504,0.49733333333333335,0.24266666666666667,0.7430304528692617,0.7736412893901696,-0.03195881054562678,20269381,idea2_j60_d0.9_140_ps,idea2_j60_d0.9_140_ps__independent,"paired periodic 12-valent six-ring bulk proxy; local XX/ZZ edge semantics exact, cross-component edge pairing approximate"
60.0,0.9,140_ps,0.2508926426825035,matched_independent,5,3000,2266,1518,1528,780,0.7553333333333333,0.506,0.5093333333333333,0.26,0.7396300610426141,0.7703835402083195,0.009111576853651021,20269382,idea2_j60_d0.9_140_ps__independent,idea2_j60_d0.9_140_ps__independent,"paired periodic 12-valent six-ring bulk proxy; local XX/ZZ edge semantics exact, cross-component edge pairing approximate"
60.0,0.9,40_ps,0.741487325626901,full_correlated,5,3000,2221,1466,1490,735,0.7403333333333333,0.4886666666666667,0.49666666666666665,0.245,0.7243435026574676,0.7557084640552256,0.009184786051028864,20269391,idea2_j60_d0.9_40_ps,idea2_j60_d0.9_40_ps__independent,"paired periodic 12-valent six-ring bulk proxy; local XX/ZZ edge semantics exact, cross-component edge pairing approximate"
60.0,0.9,40_ps,0.741487325626901,matched_independent,5,3000,2235,1485,1475,725,0.745,0.495,0.49166666666666664,0.24166666666666667,0.7290967027575017,0.7602766613670886,-0.006834624344937787,20269392,idea2_j60_d0.9_40_ps__independent,idea2_j60_d0.9_40_ps__independent,"paired periodic 12-valent six-ring bulk proxy; local XX/ZZ edge semantics exact, cross-component edge pairing approximate"
60.0,1.2,no_filter,0.009974999999999956,full_correlated,5,3000,2258,1540,1474,756,0.7526666666666667,0.5133333333333333,0.49133333333333334,0.252,0.7369106469424357,0.7677764415016998,-0.0008715519410974364,20269401,idea2_j60_d1.2_no_filter,idea2_j60_d1.2_no_filter__independent,"paired periodic 12-valent six-ring bulk proxy; local XX/ZZ edge semantics exact, cross-component edge pairing approximate"
60.0,1.2,no_filter,0.009974999999999956,matched_independent,5,3000,2270,1500,1513,743,0.7566666666666667,0.5,0.5043333333333333,0.24766666666666667,0.7409900670490367,0.7716867906052961,-0.018000676038083717,20269402,idea2_j60_d1.2_no_filter__independent,idea2_j60_d1.2_no_filter__independent,"paired periodic 12-valent six-ring bulk proxy; local XX/ZZ edge semantics exact, cross-component edge pairing approximate"
60.0,1.2,220_ps,0.07606215384331713,full_correlated,5,3000,2251,1478,1470,697,0.7503333333333333,0.49266666666666664,0.49,0.23233333333333334,0.7345318079452295,0.7654945817929572,-0.036304499138911525,20269411,idea2_j60_d1.2_220_ps,idea2_j60_d1.2_220_ps__independent,"paired periodic 12-valent six-ring bulk proxy; local XX/ZZ edge semantics exact, cross-component edge pairing approximate"
60.0,1.2,220_ps,0.07606215384331713,matched_independent,5,3000,2238,1492,1477,731,0.746,0.49733333333333335,0.49233333333333335,0.24366666666666667,0.730115549553124,0.7612552568740156,-0.004749070291732078,20269412,idea2_j60_d1.2_220_ps__independent,idea2_j60_d1.2_220_ps__independent,"paired periodic 12-valent six-ring bulk proxy; local XX/ZZ edge semantics exact, cross-component edge pairing approximate"
60.0,1.2,140_ps,0.2508926426825035,full_correlated,5,3000,2266,1497,1519,750,0.7553333333333333,0.499,0.5063333333333333,0.25,0.7396300610426141,0.7703835402083195,-0.010642208391917688,20269421,idea2_j60_d1.2_140_ps,idea2_j60_d1.2_140_ps__independent,"paired periodic 12-valent six-ring bulk proxy; local XX/ZZ edge semantics exact, cross-component edge pairing approximate"
60.0,1.2,140_ps,0.2508926426825035,matched_independent,5,3000,2278,1489,1540,751,0.7593333333333333,0.49633333333333335,0.5133333333333333,0.25033333333333335,0.743710682522728,0.7742926879384029,-0.017811257223187802,20269422,idea2_j60_d1.2_140_ps__independent,idea2_j60_d1.2_140_ps__independent,"paired periodic 12-valent six-ring bulk proxy; local XX/ZZ edge semantics exact, cross-component edge pairing approximate"
60.0,1.2,40_ps,0.741487325626901,full_correlated,5,3000,2265,1488,1483,706,0.755,0.496,0.49433333333333335,0.23533333333333334,0.7392900907822482,0.7700576963678356,-0.03942779385041185,20269431,idea2_j60_d1.2_40_ps,idea2_j60_d1.2_40_ps__independent,"paired periodic 12-valent six-ring bulk proxy; local XX/ZZ edge semantics exact, cross-component edge pairing approximate"
60.0,1.2,40_ps,0.741487325626901,matched_independent,5,3000,2233,1543,1469,779,0.7443333333333333,0.5143333333333333,0.48966666666666664,0.25966666666666666,0.7284175314568546,0.759624204466036,0.03127864349565443,20269432,idea2_j60_d1.2_40_ps__independent,idea2_j60_d1.2_40_ps__independent,"paired periodic 12-valent six-ring bulk proxy; local XX/ZZ edge semantics exact, cross-component edge pairing approximate"
60.0,1.5,no_filter,0.009974999999999956,full_correlated,5,3000,2242,1481,1515,754,0.7473333333333333,0.49366666666666664,0.505,0.25133333333333335,0.7314741803093628,0.7625598825211758,0.008127725080800683,20269441,idea2_j60_d1.5_no_filter,idea2_j60_d1.5_no_filter__independent,"paired periodic 12-valent six-ring bulk proxy; local XX/ZZ edge semantics exact, cross-component edge pairing approximate"
60.0,1.5,no_filter,0.009974999999999956,matched_independent,5,3000,2250,1496,1527,773,0.75,0.49866666666666665,0.509,0.25766666666666665,0.7341920228455506,0.7651685527917863,0.015383880413337181,20269442,idea2_j60_d1.5_no_filter__independent,idea2_j60_d1.5_no_filter__independent,"paired periodic 12-valent six-ring bulk proxy; local XX/ZZ edge semantics exact, cross-component edge pairing approximate"
60.0,1.5,220_ps,0.07606215384331713,full_correlated,5,3000,2210,1480,1480,750,0.7366666666666667,0.49333333333333335,0.49333333333333335,0.25,0.7206104650288132,0.7521175465745327,0.026493598862019886,20269451,idea2_j60_d1.5_220_ps,idea2_j60_d1.5_220_ps__independent,"paired periodic 12-valent six-ring bulk proxy; local XX/ZZ edge semantics exact, cross-component edge pairing approximate"
60.0,1.5,220_ps,0.07606215384331713,matched_independent,5,3000,2280,1535,1465,720,0.76,0.5116666666666667,0.48833333333333334,0.24,0.7443909629375182,0.7749440357253125,-0.03947704861535695,20269452,idea2_j60_d1.5_220_ps__independent,idea2_j60_d1.5_220_ps__independent,"paired periodic 12-valent six-ring bulk proxy; local XX/ZZ edge semantics exact, cross-component edge pairing approximate"
60.0,1.5,140_ps,0.2508926426825035,full_correlated,5,3000,2249,1524,1498,773,0.7496666666666667,0.508,0.49933333333333335,0.25766666666666665,0.7338522499574546,0.7648425115790328,0.01602339870085194,20269461,idea2_j60_d1.5_140_ps,idea2_j60_d1.5_140_ps__independent,"paired periodic 12-valent six-ring bulk proxy; local XX/ZZ edge semantics exact, cross-component edge pairing approximate"
60.0,1.5,140_ps,0.2508926426825035,matched_independent,5,3000,2233,1534,1469,770,0.7443333333333333,0.5113333333333333,0.48966666666666664,0.25666666666666665,0.7284175314568546,0.759624204466036,0.02514694137359629,20269462,idea2_j60_d1.5_140_ps__independent,idea2_j60_d1.5_140_ps__independent,"paired periodic 12-valent six-ring bulk proxy; local XX/ZZ edge semantics exact, cross-component edge pairing approximate"
60.0,1.5,40_ps,0.741487325626901,full_correlated,5,3000,2297,1511,1533,747,0.7656666666666667,0.5036666666666667,0.511,0.249,0.7501754166333094,0.7804784217439675,-0.03350367620829874,20269471,idea2_j60_d1.5_40_ps,idea2_j60_d1.5_40_ps__independent,"paired periodic 12-valent six-ring bulk proxy; local XX/ZZ edge semantics exact, cross-component edge pairing approximate"
60.0,1.5,40_ps,0.741487325626901,matched_independent,5,3000,2231,1453,1512,734,0.7436666666666667,0.48433333333333334,0.504,0.24466666666666667,0.7277384079298457,0.7589716997913456,0.002251844368286007,20269472,idea2_j60_d1.5_40_ps__independent,idea2_j60_d1.5_40_ps__independent,"paired periodic 12-valent six-ring bulk proxy; local XX/ZZ edge semantics exact, cross-component edge pairing approximate"
